gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tln1_71730,1491.69547,0.386107622,0.131354011,2.939442954,0.003288028,0.174753556
Rnf214_65858,197.3794355,0.6810005,0.231931044,2.936219703,0.003322389,0.175292473
Safb_80824,1014.419246,0.554944173,0.189078257,2.934997296,0.003335506,0.175292473
Fbxo34_62936,81.90217599,0.862631053,0.294380284,2.930328895,0.003386034,0.177124072
Map4k1_76588,73.54670938,0.689122433,0.235684453,2.92391978,0.003456538,0.179978914
Atad3a_29624,300.1295553,0.50332034,0.172385652,2.919734532,0.003503297,0.18077194
Trmt44_69387,76.73725241,-0.531807074,0.182183409,-2.919075209,0.003510715,0.18077194
Unc45a_77893,200.5522587,0.380937086,0.130535128,2.918272581,0.003519765,0.18077194
Nek7_73928,1468.758407,-0.335047368,0.114917334,-2.915551168,0.003550609,0.1815309
Bloc1s4_59772,115.2389384,0.619200263,0.213379271,2.901876364,0.003709349,0.1887925
Cop1_73039,1128.361886,-0.317063215,0.109419102,-2.897695273,0.003759156,0.190183048
Gm42742_64974,219.1805464,0.391848886,0.135271254,2.896763896,0.003770334,0.190183048
Cldn7_30337,129.6308123,0.578445743,0.199844036,2.894485896,0.0037978,0.190717061
Cwc25_69741,327.665071,0.508762875,0.175876595,2.89272643,0.003819138,0.190818992
Rp9_79949,164.6111654,0.424428717,0.146783006,2.891538537,0.003833606,0.190818992
Cog4_72394,1263.153391,0.323831011,0.112786758,2.87117936,0.004089434,0.196748883
Cyc1_55101,2528.704698,0.496150601,0.17289724,2.869627066,0.004109562,0.196748883
Ddrgk1_67396,882.2061198,0.30391982,0.106048069,2.865868494,0.00415867,0.196748883
Degs1_29059,1390.16882,0.361249476,0.125882504,2.869735372,0.004108155,0.196748883
Fbxw5_63508,336.4584483,0.404597597,0.140776039,2.87405157,0.004052428,0.196748883
Fpgs_65030,112.7370728,-0.416187416,0.144686439,-2.876478406,0.004021397,0.196748883
Grrp1_59421,73.77112304,0.841103487,0.293496734,2.865801864,0.004159545,0.196748883
Hp1bp3_77815,1939.198701,-0.327668243,0.114320882,-2.866215149,0.004154118,0.196748883
Pgm2l1_56784,480.8238349,-0.403363934,0.14046867,-2.871558007,0.004084538,0.196748883
Pigq_71960,283.9624504,0.49293813,0.171796426,2.869315389,0.004113614,0.196748883
Rrp1_57472,123.6760584,0.517265752,0.180506294,2.865638317,0.004161694,0.196748883
Trpc4ap_57876,1495.765765,-0.343620557,0.119345888,-2.87919897,0.003986867,0.196748883
Ubtf_69427,2070.460145,-0.39747641,0.138858202,-2.862462609,0.004203629,0.19790333
Gpatch8_73236,89.19239073,0.542312038,0.189797503,2.857319141,0.00427236,0.200019545
Sdc1_29194,382.3338088,0.609776732,0.213473118,2.856456759,0.004283984,0.200019545
Map2k4_70072,213.6330773,-0.645521099,0.226138645,-2.854536873,0.004309963,0.200404403
Lrp6_29998,201.6432593,-0.490718148,0.172089051,-2.851536142,0.004350854,0.201226999
Ttc3_79751,480.0264799,-0.516640322,0.18123725,-2.850629899,0.004363272,0.201226999
Pias4_79127,108.1619197,0.61432015,0.215758408,2.847259367,0.004409742,0.202543386
Wwp1_57205,2209.483807,-0.321873306,0.11311354,-2.845577154,0.004433102,0.202791975
Rpl30_68752,4382.350481,-0.317961727,0.111796769,-2.844104802,0.00445364,0.202909977
Oat_75372,755.9919177,0.409053759,0.144042725,2.839808522,0.004514062,0.204836896
Arhgef6_64799,348.1881403,-0.58668125,0.206828972,-2.836552558,0.004560347,0.206109452
Acadl_30131,138.165685,-0.610683373,0.215643384,-2.831913332,0.004627039,0.208290485
Taf2_59526,297.2160679,-0.506790719,0.1790575,-2.830323889,0.00465009,0.208497503
Aagab_72770,786.1119772,0.306542803,0.108879137,2.815441151,0.004871032,0.216783361
Igfbp7_29447,1223.3179,0.420038594,0.149198831,2.815294138,0.004873261,0.216783361
Nup188_66943,102.7947519,0.489869422,0.17416625,2.812654127,0.004913447,0.217713873
Banf1_29334,1015.230301,0.430904399,0.153966094,2.798696707,0.005130931,0.21830885
Hk2_69990,1073.87267,0.504989697,0.180420541,2.798958996,0.005126765,0.21830885
Itga9_70061,478.0058571,-0.45718053,0.162893973,-2.806614152,0.005006517,0.21830885
L3mbtl2_79196,116.2837587,-0.459087976,0.163883861,-2.801300712,0.005089707,0.21830885
Rad51ap1_29540,77.11068647,0.806754899,0.288315838,2.798163656,0.005139406,0.21830885
Rock2_58182,1531.156741,-0.287249709,0.102310253,-2.807633639,0.004990697,0.21830885
Slc4a3_72830,143.5968344,0.715364801,0.254907766,2.806367223,0.005010356,0.21830885
Smurf2_59673,104.1139791,-0.593845245,0.211589951,-2.806585292,0.005006966,0.21830885
Spry4_59867,84.48728613,0.722768931,0.257897585,2.802542459,0.005070154,0.21830885
Tubgcp5_63771,338.250319,-0.386937896,0.138196574,-2.79990947,0.005111694,0.21830885
Zfp369_29757,164.8547097,-0.449172617,0.160121195,-2.805204,0.005028474,0.21830885
Cflar_66695,1157.507534,-0.290024181,0.103742911,-2.795604819,0.00518027,0.21922049
Apol9b_62923,93.22911852,-1.256575885,0.450079952,-2.791894819,0.005240039,0.220922375
Arid5a_72315,214.5980751,0.584015605,0.20950162,2.787642423,0.005309311,0.22119157
Sept2_77047,600.8498591,-0.548375516,0.196782919,-2.786702824,0.005324728,0.22119157
Taldo1_73587,476.8497098,0.331575458,0.118976132,2.786907365,0.005321369,0.22119157
Tmem176a_69254,255.7547821,0.659835128,0.23666494,2.788056086,0.005302536,0.22119157
Hist1h2br_30634,117.3709729,0.816307229,0.293474093,2.781530803,0.00541032,0.223923814
Scgb1c1_61521,256.2454785,0.846014239,0.304318688,2.780027228,0.005435434,0.224142225
Pum2_73019,3322.149223,-0.329798547,0.118682472,-2.778831131,0.005455488,0.224151115
Acad8_73094,506.5312036,0.336353886,0.121299782,2.772914182,0.005555677,0.22433922
Cdr2_58483,435.7257732,-0.611701616,0.220612083,-2.772747559,0.005558522,0.22433922
Foxp4_61508,906.8959518,0.504773921,0.182037613,2.772910012,0.005555748,0.22433922
Myl3_75394,10451.91806,1.470374113,0.530185284,2.773321248,0.005548731,0.22433922
