gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Wbp2_77168,194.5163695,-0.531772645,0.164995304,-3.222956248,0.001268749,0.075696859
Zbtb41_56571,382.65043,-0.51230943,0.158958371,-3.222915696,0.001268929,0.075696859
Plekhf2_54361,165.4989958,-0.630218762,0.1959342,-3.21648166,0.001297728,0.076688486
Smpdl3a_68633,1072.073415,-0.796613729,0.247787752,-3.214903569,0.001304883,0.076688486
Stk10_29862,345.7501015,-0.583454469,0.181720891,-3.210717628,0.00132404,0.077242139
Hacd3_30807,381.5408505,-0.463052447,0.144335294,-3.208171988,0.001335816,0.077360316
Ablim3_81979,229.7170781,-0.737988033,0.232884578,-3.168900397,0.001530168,0.07741309
Arhgap29_79542,746.1796269,-0.656279687,0.206821722,-3.173166148,0.001507862,0.07741309
Calcoco1_30287,2190.972547,-0.43782988,0.13818912,-3.168338285,0.00153313,0.07741309
Dusp3_66496,863.0532916,-0.694685877,0.218145592,-3.184505683,0.001450015,0.07741309
Fbxo18_72416,1186.06316,-0.291983626,0.091905143,-3.177010733,0.001488015,0.07741309
Hdac4_67317,194.4897487,-0.504167429,0.158393665,-3.183002475,0.001457564,0.07741309
Hmox2_75080,375.6702067,-0.55718058,0.175948171,-3.166731293,0.001541627,0.07741309
Ifih1_66340,360.0468864,-0.741153657,0.231939518,-3.195460883,0.001396077,0.07741309
Il1rap_53816,201.2260283,-0.629431321,0.198019634,-3.178630871,0.001479724,0.07741309
Mrps7_71842,519.637679,0.406124447,0.126710702,3.205131365,0.001350009,0.07741309
Pfkl_71368,465.7474577,-0.632258474,0.198557133,-3.184264731,0.001451222,0.07741309
Prkcsh_61932,1351.437365,-0.337654805,0.10606475,-3.183478082,0.001455171,0.07741309
Psmc6_55718,551.7131528,0.427777985,0.134088739,3.190260337,0.001421447,0.07741309
Rab35_61351,188.4107503,-0.484202942,0.152129099,-3.182842374,0.00145837,0.07741309
Rom1_55353,438.62752,-0.713853147,0.225345157,-3.167821119,0.00153586,0.07741309
Sar1a_70052,2667.788977,-0.49916245,0.157358444,-3.172136406,0.001513219,0.07741309
Sema3b_75889,223.1449504,0.515957147,0.161448199,3.195806149,0.001394408,0.07741309
Sema5a_59066,195.1479736,-0.873674142,0.275041681,-3.176515425,0.001490559,0.07741309
Tnks2_67404,859.7863687,-0.571745606,0.178926274,-3.195425662,0.001396247,0.07741309
Ube2s_78703,563.3693583,0.472103821,0.148739115,3.174039474,0.001503332,0.07741309
Vezf1_66278,348.935987,-0.521425475,0.163373636,-3.191613339,0.001414806,0.07741309
Cop1_73039,1128.361886,-0.344969992,0.109441017,-3.152108791,0.001620959,0.080884818
Aacs_59922,357.0793196,0.586176692,0.1868016,3.137963971,0.001701258,0.081498836
Anp32a_76549,1045.322593,-0.465003512,0.147997331,-3.141972279,0.001678139,0.081498836
C1galt1_60779,714.7353913,-0.599025508,0.19083543,-3.138963803,0.001695464,0.081498836
Myh10_78907,468.0198653,-0.73542879,0.234170037,-3.140575964,0.00168616,0.081498836
Nae1_80066,646.8324653,-0.467061374,0.148482987,-3.14555481,0.001657721,0.081498836
Ube2r2_62573,1880.420062,0.393052778,0.124900688,3.146922441,0.001649987,0.081498836
Vps51_66742,172.0119718,-0.423712111,0.135056685,-3.137290908,0.001705168,0.081498836
Gtf2a1_81875,159.5054441,-0.622832927,0.198884421,-3.131632559,0.001738373,0.082175807
Setx_76612,195.1961908,-0.482600408,0.154118968,-3.131349857,0.001740047,0.082175807
Adam10_30084,1244.578014,-0.393694992,0.125903949,-3.126947126,0.001766317,0.08292283
Adipor2_77807,338.6253872,-0.436054854,0.139689041,-3.121611045,0.001798644,0.083943774
Ccdc88a_76169,452.9915565,-0.583352432,0.187016214,-3.119261261,0.001813051,0.084121335
Arhgap18_65204,254.3705935,-0.687856425,0.22079134,-3.115413973,0.001836869,0.084241157
Gm21970_74643,1097.477794,-0.30481201,0.097823657,-3.115933491,0.001833636,0.084241157
Acat2_70667,151.6651532,0.578749832,0.185962588,3.112184225,0.001857086,0.084678839
Far1_65528,340.9252599,-0.563968883,0.18149875,-3.107287969,0.001888124,0.085115761
Slc25a46_70276,807.4847664,-0.608120924,0.195693113,-3.107523383,0.001886621,0.085115761
Arid4b_32082,316.2952788,0.469380067,0.151503746,3.098141657,0.001947383,0.087291177
Ankrd17_75068,191.0925008,-0.826270627,0.266991814,-3.094741427,0.001969845,0.087801988
Cyc1_55101,2528.704698,0.533385335,0.172809744,3.08654664,0.002024962,0.089643158
Vps13c_66973,503.3489143,-0.568353716,0.184215883,-3.085259029,0.002033749,0.089643158
Gpat3_72962,272.9245497,-0.600211974,0.194799164,-3.081183518,0.002061795,0.090135299
Yes1_68590,842.8769398,-0.676680079,0.219676991,-3.080341164,0.002067636,0.090135299
Jrkl_55145,338.6627447,-0.468367619,0.152459873,-3.07207143,0.002125788,0.092163967
Acaa2_59487,5147.568936,-0.474340375,0.154606814,-3.068043149,0.002154655,0.092781097
Itpr1_66928,195.2551832,-0.492419552,0.160562986,-3.066831047,0.002163411,0.092781097
Ripor1_60796,446.6497521,-0.584205717,0.190682575,-3.063760373,0.002185739,0.093234699
Cops7a_71727,264.1199291,0.428511886,0.140019693,3.060368701,0.002210647,0.093792891
Aplp2_62173,1919.11344,-0.364895237,0.119867931,-3.044143961,0.002333434,0.094531033
Caprin1_71748,882.0092375,-0.353713554,0.115996726,-3.049340843,0.002293441,0.094531033
Crbn_78654,551.9967375,-0.387087696,0.127237505,-3.042245245,0.002348205,0.094531033
Crybg3_78298,851.4959546,-0.444676298,0.146307164,-3.039333735,0.00237102,0.094531033
Ppm1a_73459,1502.655998,-0.394191939,0.129491735,-3.044147491,0.002333407,0.094531033
Pum2_70389,755.7317031,-0.579518376,0.190525581,-3.041682769,0.002352597,0.094531033
Socs5_59616,227.1337236,-0.506867326,0.166403887,-3.046006527,0.002319028,0.094531033
Srgap2_79300,550.6440098,-0.53327596,0.175398427,-3.040369106,0.002362884,0.094531033
