gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Man2b1_68627,963.3934254,-0.467999915,0.136291763,-3.433809236,0.000595163,0.012123999
Naa38_77706,1433.695895,-0.54488329,0.158666347,-3.434145314,0.000594425,0.012123999
Strbp_77149,418.3517932,-0.732727299,0.21356243,-3.430974715,0.000601417,0.012237031
Boc_59714,74.33411543,0.623553058,0.181766599,3.430515067,0.000602437,0.012237839
Ttc3_79751,480.0264799,-0.625367531,0.18230581,-3.430321447,0.000602867,0.012237839
Akt1s1_69228,126.8582358,0.786441569,0.229319057,3.429464516,0.000604774,0.012258754
Mthfd1l_32017,131.199383,0.757914317,0.221016269,3.429224097,0.00060531,0.012258754
Cdon_64083,28.09750573,-1.286931598,0.375337317,-3.428733405,0.000606405,0.012266623
Acadl_59961,5090.418741,-0.666571884,0.194490711,-3.427268476,0.000609686,0.012318637
Dock6_70085,362.4657013,0.60162197,0.175589295,3.426302099,0.000611859,0.012348177
Abca5_72705,203.3491535,-0.913598088,0.266713915,-3.425385919,0.000613927,0.012375507
Tbc1d19_75387,464.9359431,-0.539940792,0.157707533,-3.423684228,0.000617784,0.012438808
Atf6_30137,299.4520949,-0.522744748,0.152792247,-3.421277963,0.000623276,0.012530193
Farsa_64111,40.16538555,0.978322644,0.285977344,3.420979544,0.00062396,0.012530193
Nfkb2_30535,136.186679,0.732289573,0.214072842,3.420749528,0.000624488,0.012530193
A930004D18Rik_60101,84.64287393,-0.797253414,0.233147171,-3.419528583,0.000627297,0.012546554
Dennd4c_58639,460.9491163,-0.579995825,0.16959445,-3.419898616,0.000626445,0.012546554
Hmbs_31942,15.18254545,1.181121213,0.34541235,3.419452756,0.000627472,0.012546554
Bdp1_78482,143.8137704,-0.434541181,0.127145387,-3.417671628,0.000631593,0.012586182
Trib1_80444,1223.26443,0.606130918,0.177352835,3.417655657,0.00063163,0.012586182
Wnt7a_61150,102.5762004,0.974714296,0.285189579,3.417776693,0.000631349,0.012586182
Wsb2_68650,264.333644,0.538838897,0.157735286,3.416096109,0.000635258,0.01264397
Snap23_63091,590.7627974,-0.556555854,0.162957661,-3.415340214,0.000637024,0.01266459
Slitrk6_57432,10.23173374,-1.816400586,0.532455328,-3.411367093,0.00064638,0.012835895
Fam53b_64280,76.41493849,0.669683472,0.19633882,3.410856155,0.000647592,0.012845274
Ets1_31857,211.8371445,-0.651833981,0.191157055,-3.409939447,0.000649773,0.012873814
4921524J17Rik_80144,177.7078294,-0.633811998,0.186003127,-3.407534092,0.000655527,0.012920302
Gabpb1_73071,269.2208518,-0.655136578,0.192251572,-3.407704657,0.000655118,0.012920302
Parp3_70007,194.5397975,0.640132185,0.187848184,3.40771027,0.000655104,0.012920302
Pex11b_74568,183.9772734,0.49136046,0.14422487,3.406905205,0.000657039,0.012920302
Sike1_66578,859.987712,-0.40818098,0.11978265,-3.40768033,0.000655176,0.012920302
Slc25a46_70276,807.4847664,-0.681228399,0.199949771,-3.40699765,0.000656817,0.012920302
Zfp763_54860,20.5165041,-1.193352408,0.350287042,-3.406784337,0.00065733,0.012920302
B3galnt2_64935,1391.138586,-0.491250271,0.144320035,-3.403895179,0.000664322,0.013042964
Lmf2_54825,61.24620576,0.740250688,0.217650958,3.40109088,0.000671175,0.013162616
Sptan1_31084,960.1714503,-0.367913973,0.108210992,-3.39996857,0.000673936,0.013201843
Arl6ip1_74639,641.4491997,-0.493760056,0.145246148,-3.39947092,0.000675164,0.01321098
Acsl5_60831,242.5958063,-0.782612289,0.230337179,-3.397681138,0.000679596,0.013282731
Igf1r_30022,178.5450032,-0.642059878,0.189049352,-3.396255373,0.000683146,0.013337098
Ephb6_66860,20.66426686,-1.467472097,0.432142339,-3.395807274,0.000684265,0.013343941
Ccdc28a_69492,72.20268377,-0.641378786,0.188936101,-3.394686259,0.000687073,0.013368651
Mtch2_68637,148.2580641,0.720868857,0.212334271,3.394971782,0.000686357,0.013368651
Sbno2_64865,34.79745249,1.156173473,0.340875247,3.391778906,0.000694404,0.013496175
Epha2_58921,908.8258831,0.526803658,0.155349821,3.391079904,0.000696178,0.013500408
Ube2r2_62573,1880.420062,0.421897897,0.124405186,3.391320815,0.000695566,0.013500408
Btbd1_81891,1219.688416,-0.467377054,0.137839509,-3.390733596,0.000697058,0.013502391
Dcun1d1_69553,277.4447097,-0.593691372,0.175129767,-3.390008354,0.000698905,0.01352307
Ap4b1_63794,177.0745191,-0.627176341,0.185079794,-3.388680788,0.000702297,0.013573574
Vps29_72403,1061.213424,-0.758782514,0.224039359,-3.386826837,0.00070706,0.013650427
Hsp90b1_65806,1353.84163,-0.562861198,0.166228473,-3.386069713,0.000709014,0.013672935
Asb2_75471,917.8083565,1.162915071,0.343486591,3.385619997,0.000710177,0.01368016
Dnajc19_69721,1645.267103,-0.665430405,0.196576651,-3.385093808,0.000711539,0.013691216
Zfp51_56236,144.1886304,-0.893757466,0.264060631,-3.384667619,0.000712645,0.013697304
Cnot2_66757,365.8364852,-0.499318739,0.147545417,-3.38416976,0.000713938,0.013706987
Pdgfc_61908,29.9680216,-1.203375944,0.355658515,-3.383515062,0.000715643,0.013720156
Pold3_72377,304.410127,-0.418886582,0.123810089,-3.383299267,0.000716205,0.013720156
Btbd8_77683,30.90904051,-0.985875787,0.291459468,-3.382548509,0.000718166,0.01372741
Raver1_70691,106.0174651,-0.534579169,0.158030358,-3.382762496,0.000717607,0.01372741
Arid4a_71143,583.1500097,-0.449430915,0.132892477,-3.381913887,0.000719827,0.013737511
Calr_69204,981.1397344,-0.684519409,0.20241621,-3.381742056,0.000720277,0.013737511
Tmem165_55320,274.283376,-0.808006881,0.238983194,-3.38101968,0.000722174,0.013758558
L3mbtl2_79196,116.2837587,-0.562364031,0.166347501,-3.380658136,0.000723125,0.013761567
Kbtbd8_59830,33.81797395,-1.127520058,0.333656706,-3.379281867,0.000726755,0.013800385
Ppp2r3a_80129,587.0374319,-0.559146405,0.165459619,-3.379352657,0.000726567,0.013800385
Actr6_74026,92.4465586,-0.812034775,0.240326434,-3.378882466,0.000727811,0.013805345
Lacc1_78382,33.7767255,-1.263079459,0.37399244,-3.377286074,0.000732049,0.013825286
Paf1_72585,196.1939363,0.563052674,0.166693024,3.377781877,0.00073073,0.013825286
Sema3e_76970,2199.230419,-0.539956156,0.159876309,-3.377336888,0.000731913,0.013825286
Ube2w_64566,523.3289466,-0.587188494,0.173858963,-3.37738408,0.000731788,0.013825286
Vps26a_60199,1253.081801,-0.564061842,0.167066536,-3.376270643,0.000734756,0.013861332
Sh2b3_64208,26.09741263,0.976700724,0.289454985,3.374275018,0.000740104,0.01394706
Cavin2_67438,561.9888696,-0.668210887,0.198072018,-3.37357539,0.000741987,0.013952254
Psmd4_73216,190.1423748,0.575056439,0.17045854,3.373585383,0.00074196,0.013952254
Cish_80422,88.55566305,0.729888434,0.216380122,3.373176926,0.000743062,0.01395734
Cpsf3_80635,142.9711108,-0.794366247,0.235526919,-3.372719557,0.000744297,0.013965429
Cluap1_66655,804.9532314,-0.402554701,0.119395371,-3.371610609,0.0007473,0.014006634
Clic3_73042,1069.164224,0.694818068,0.206283981,3.368259937,0.000756442,0.014153151
Dnajc24_64970,501.7231139,-0.591788072,0.175701302,-3.36814847,0.000756748,0.014153151
Ccdc91_81912,55.8003179,-0.792278651,0.235330458,-3.366664303,0.000760832,0.014198933
Rraga_80101,16.45988974,-1.625492316,0.482801548,-3.366791847,0.000760481,0.014198933
Cmpk1_69402,177.9234557,-1.208382305,0.359126214,-3.364784465,0.000766035,0.014278718
Nudt3_73663,144.8698494,0.690905206,0.205362965,3.364312574,0.000767346,0.014278718
Ptprc_31576,806.5309878,-0.800870792,0.238054714,-3.364229925,0.000767576,0.014278718
Meaf6_79242,73.44407206,0.673366156,0.200185816,3.36370563,0.000769035,0.014290552
Foxo4_29577,273.4787051,-0.608413136,0.180947948,-3.362365487,0.000772778,0.014344737
Zbtb7a_78355,543.2183001,0.445755854,0.132647687,3.360449508,0.000778158,0.014429169
Ackr3_65273,819.1393981,0.701548325,0.208833843,3.35936127,0.000781229,0.014470656
Gnptg_54053,150.1332948,0.505473195,0.150510306,3.358395895,0.000783962,0.014505813
Rfc1_76114,231.4405989,-0.611556751,0.182134323,-3.357723793,0.000785871,0.014525641
Ift43_67275,58.44135461,-1.394611926,0.41559159,-3.355727014,0.000791567,0.014581657
Rsf1_71968,314.1980373,-0.549412478,0.163735683,-3.355484077,0.000792262,0.014581657
Sar1a_70052,2667.788977,-0.527440225,0.15717235,-3.355807964,0.000791335,0.014581657
Tcp1_66700,648.1315316,-0.434140361,0.12936846,-3.355843931,0.000791232,0.014581657
Tmem68_69301,462.8649175,-0.640366831,0.190912241,-3.354247101,0.000795813,0.014631487
Cfap36_80438,163.2229487,-0.760300295,0.226815774,-3.35206093,0.000802124,0.014731913
Trim12c_63008,916.0856305,-0.734991123,0.219324691,-3.351155407,0.000804751,0.014764549
Chil3_66072,1969.657767,-1.495652628,0.446458168,-3.35003979,0.000808,0.014769695
Pgm5_74167,225.7345371,-0.685127539,0.204529919,-3.349766839,0.000808796,0.014769695
Trap1_64417,544.4091799,-0.510319725,0.152343394,-3.349798842,0.000808703,0.014769695
Usp46_72272,68.97063019,-1.164282879,0.34758875,-3.349598853,0.000809287,0.014769695
Zfp931_32235,101.583124,-0.997568681,0.297778554,-3.350035348,0.000808012,0.014769695
Arhgap29_79542,746.1796269,-0.693948722,0.207197604,-3.349212094,0.000810417,0.014774793
Ints6l_76585,107.2643657,-0.934418256,0.279072885,-3.348294673,0.000813105,0.014808239
Zfp207_67412,4864.060622,-0.54883837,0.163931285,-3.347978206,0.000814034,0.014809619
Ccnd1_80514,153.30264,0.87108039,0.260234211,3.347293907,0.000816046,0.014830682
Asb6_72606,87.06704242,0.642843162,0.192073829,3.346854524,0.000817341,0.01483867
Eif1ax_56430,2556.500319,-0.455592522,0.136311259,-3.342295603,0.000830885,0.014994575
Gtf3c5_73190,70.53300566,-0.646646236,0.193478068,-3.342219835,0.000831112,0.014994575
Kcnj5_59968,54.53258,2.419939498,0.723953536,3.342672391,0.000829758,0.014994575
Oxnad1_66699,232.2594559,-0.853108975,0.2551458,-3.343613633,0.000826948,0.014994575
Pkhd1l1_58076,16.64543863,-2.142316014,0.640919553,-3.34256617,0.000830076,0.014994575
Tsacc_57684,80.00520369,-1.078134403,0.322504102,-3.34300989,0.000828749,0.014994575
Myc_66507,71.75029397,0.905784845,0.271049028,3.341774922,0.000832445,0.015003033
Rab11a_29803,2069.887318,-0.496497227,0.148588239,-3.341430176,0.00083348,0.015006094
C330018D20Rik_61234,63.91423209,-0.821123915,0.245821232,-3.340329504,0.00083679,0.015050088
Arl5b_72196,116.796633,-0.627350475,0.187903831,-3.338678474,0.000841779,0.015120731
Baz1a_71698,30.06440035,-1.113027991,0.333453602,-3.337879643,0.000844203,0.015120731
Bbs4_69293,154.4083069,-0.693422082,0.207714849,-3.338336592,0.000842816,0.015120731
Ckmt1_63689,246.4074617,0.755504038,0.226335079,3.337989153,0.00084387,0.015120731
Asah1_29127,326.7753033,-0.60157097,0.180419608,-3.334288196,0.00085518,0.015301551
Lvrn_57576,48.1907244,-1.426816105,0.428044004,-3.333339779,0.000858101,0.015337999
Limk1_63137,83.55941161,0.634914636,0.190507544,3.332753255,0.000859912,0.015338774
Usf3_72813,169.2253966,-0.567095617,0.170151319,-3.332889929,0.000859489,0.015338774
Nt5c3b_74544,140.0938477,0.613378712,0.184084063,3.332057665,0.000862064,0.015345622
Tbc1d19_79724,98.35092425,-0.747554645,0.22433789,-3.332271003,0.000861403,0.015345622
Asah2_61441,141.7116941,-0.791892659,0.237842211,-3.329487456,0.00087006,0.015346299
Bnc1_57800,60.78596664,-1.47677858,0.443486652,-3.329927908,0.000868685,0.015346299
Clpp_57337,453.2628396,0.409722755,0.123054047,3.329616246,0.000869658,0.015346299
Cnot7_77176,168.1474624,-0.813332353,0.244255773,-3.329838811,0.000868963,0.015346299
Dip2c_59563,253.0576347,-0.747884753,0.224494641,-3.331414726,0.000864058,0.015346299
Ncoa7_63415,195.8632324,-0.62002798,0.186183736,-3.330194113,0.000867855,0.015346299
Rnf121_69271,1368.004088,-0.35754984,0.107325309,-3.331458756,0.000863921,0.015346299
Sgpl1_31095,562.7167146,-0.611647716,0.183693747,-3.329714411,0.000869351,0.015346299
Trmt1l_63190,232.0028783,-0.670513744,0.201342787,-3.33020991,0.000867805,0.015346299
Kat6b_76333,260.9423155,-0.600143815,0.180290421,-3.328761521,0.000872331,0.015355143
Wscd1_72093,84.24744393,1.065957088,0.320208979,3.328941904,0.000871766,0.015355143
Wac_70460,263.1213574,-0.719632672,0.216205588,-3.328464721,0.000873261,0.015355939
Gtf2a1_81875,159.5054441,-0.684337987,0.205697326,-3.326917279,0.000878124,0.015425837
Scap_74045,383.0991526,-0.494367386,0.148647459,-3.325770838,0.000881744,0.015473758
Tbc1d22b_61538,133.6193689,0.563046899,0.169313209,3.325475331,0.000882679,0.015474524
Srp54c_62505,695.3981339,-0.402427141,0.121043755,-3.324641921,0.000885322,0.015505189
Fhl1_80651,140.7554725,0.706854885,0.212655479,3.323943906,0.00088754,0.015528379
Hmgn5_56130,485.0880183,0.578039681,0.173916899,3.32365448,0.000888462,0.015528848
Guk1_66661,1752.69079,-0.551842106,0.166107187,-3.322204883,0.000893091,0.015573021
Hbegf_57532,324.0335891,0.711121359,0.214059274,3.322076845,0.000893501,0.015573021
Phkb_31559,199.7987629,-0.577383983,0.173834351,-3.321460796,0.000895476,0.015573021
Vangl1_80781,119.2189319,-0.652489986,0.196435685,-3.321646908,0.000894879,0.015573021
Zfp790_76950,450.445216,-0.465223478,0.140058181,-3.321644452,0.000894886,0.015573021
B3gat3_60817,196.6366001,0.526721551,0.1586154,3.320746603,0.00089777,0.015597295
Ralgps2_69070,237.2160119,-0.517762901,0.155957286,-3.319901958,0.000900491,0.015628916
Frs2_74496,38.97221685,-1.023687877,0.308414104,-3.319199296,0.00090276,0.015637024
Slc38a10_72490,94.40335443,0.600939533,0.181042201,3.31933401,0.000902324,0.015637024
Stx11_69405,251.4379315,0.817415949,0.246321326,3.318494428,0.000905041,0.015660914
Cpsf6_53831,1059.154219,0.44602908,0.134464953,3.317065669,0.000909682,0.015725544
Slit2_63410,20.81225191,1.328076397,0.400489536,3.316132579,0.000912725,0.015762446
Mcub_77329,53.59116341,-1.082891188,0.326790263,-3.313719254,0.000920639,0.01588331
Tmem219_63623,509.8343396,-0.572569523,0.172822766,-3.313044547,0.000922863,0.015905866
Sik2_60048,80.62419654,-0.675760266,0.20405878,-3.311596136,0.000927654,0.015972575
Wscd1_68153,146.1520127,1.074789296,0.324653858,3.310569919,0.000931062,0.016015372
Pygo2_62657,105.5077535,0.50870843,0.153678118,3.310220316,0.000932226,0.016019513
Adipor2_77807,338.6253872,-0.464268124,0.140298811,-3.309137968,0.000935837,0.016049791
Mid2_54953,488.9249893,-0.623971086,0.188544718,-3.309406346,0.00093494,0.016049791
Fech_61669,1143.466161,-0.727120972,0.219758475,-3.308727785,0.000937209,0.016057455
Cntln_70542,112.4569552,-0.596483724,0.180332778,-3.307683334,0.000940711,0.016101561
Topbp1_31204,184.7299313,-0.456564748,0.138087753,-3.30633773,0.000945241,0.016163152
Ccdc86_31577,31.19955938,1.044937871,0.316314794,3.303474552,0.000954946,0.016261064
Pold3_66387,220.6031303,-0.636270973,0.192618657,-3.303267615,0.000955651,0.016261064
Ppm1f_60167,611.7655271,0.505829322,0.153096957,3.303980253,0.000953225,0.016261064
Sars_66118,892.8563846,0.370062258,0.112028684,3.303281304,0.000955605,0.016261064
Shank3_66475,982.7971835,0.603024419,0.182509814,3.304065718,0.000952935,0.016261064
Tmem184c_55531,430.6847979,-0.509640799,0.154353244,-3.301782243,0.000960726,0.016331405
Zfp68_77853,631.6259338,-0.706971302,0.214155413,-3.301206779,0.000962699,0.016348928
Maip1_54722,209.9263422,-0.695234965,0.210651707,-3.300400347,0.00096547,0.016379957
Spp1_63793,53.32249252,-1.812368968,0.549233974,-3.299812201,0.000967495,0.016398292
Amy1_29877,30.2622323,-1.303249611,0.39510295,-3.298506403,0.000972007,0.016406317
Gcc2_79324,866.2776092,-0.516380514,0.156528624,-3.298952615,0.000970463,0.016406317
Gnaq_30040,329.3798266,-0.538609516,0.163291888,-3.298446241,0.000972215,0.016406317
Ksr1_78094,131.6813336,0.674490571,0.204501491,3.298218358,0.000973004,0.016406317
Slc44a1_56551,458.8512826,-0.388786498,0.117884292,-3.29803481,0.000973641,0.016406317
Tcap_31038,565.949738,1.901410286,0.57635724,3.29901345,0.000970253,0.016406317
Rnf31_54515,144.1424773,0.507527175,0.153949443,3.296713289,0.000978233,0.016467714
Ssfa2_79950,152.7025114,-0.748001471,0.22692253,-3.296285613,0.000979724,0.016476824
Pts_70792,399.3880283,-0.793279333,0.240785333,-3.294550051,0.000985794,0.016530858
Sap130_60844,288.2365536,-0.629201557,0.190977251,-3.294641391,0.000985474,0.016530858
Ubald2_71680,466.2175997,-0.571959501,0.173598267,-3.294730477,0.000985161,0.016530858
Yae1d1_68126,960.0236933,-0.618547878,0.187775593,-3.294080272,0.000987443,0.016542529
Msh3_64205,166.1538563,-0.500852639,0.152112593,-3.292644144,0.0009925,0.016595213
Ypel3_63134,273.0450523,0.552951041,0.167923497,3.292874747,0.000991686,0.016595213
Kdm5b_65571,256.6536349,-0.395733742,0.120199084,-3.292319105,0.000993648,0.016598416
Lrrc1_79101,98.95107861,-0.763212899,0.23196581,-3.290195656,0.001001177,0.016707573
Tfb1m_58963,106.8038166,-0.983558377,0.298959885,-3.289934293,0.001002108,0.016707573
Zfp882_55047,46.04925291,-0.914532939,0.27811748,-3.288297229,0.001007954,0.016788909
Dnttip2_31355,248.8844819,-0.567150446,0.172546184,-3.286948639,0.001012793,0.016853342
Bmx_54224,62.11179122,-0.923421743,0.281060663,-3.285489092,0.001018055,0.016924674
Pphln1_62626,215.0070809,-0.555337066,0.169074944,-3.284561587,0.001021412,0.016964231
Mark3_74997,429.406694,-0.574833939,0.175124663,-3.282427088,0.001029176,0.017076843
Rnase4_54446,1460.680621,-0.87850525,0.26771089,-3.281544689,0.001032402,0.017114005
Cyb5d1_69017,308.8075239,-0.553717816,0.168808167,-3.280160121,0.001037482,0.017181808
Tlr8_68002,73.6974145,-1.034021425,0.31556075,-3.276774519,0.001050002,0.017372576
C2_73108,223.0019535,-1.304354644,0.398188536,-3.275721235,0.001053925,0.017404308
Rnf13_65480,1141.772386,-1.025133879,0.312937994,-3.275837067,0.001053493,0.017404308
Dars_70180,769.1344852,-0.397158594,0.121280975,-3.274698224,0.001057749,0.017417734
Dcun1d5_71596,2247.103275,-0.790807137,0.241454681,-3.275178321,0.001055953,0.017417734
Dnajc13_63158,126.9653198,-0.891559924,0.272237779,-3.274930934,0.001056878,0.017417734
Dock2_74390,29.88343129,-1.095033922,0.334490663,-3.273735388,0.00106136,0.017460621
EAR12_31077,316.7956234,-2.159055429,0.659929916,-3.271643515,0.001069243,0.017573657
Ogdh_63528,13674.5212,-0.457166674,0.139817665,-3.269734724,0.001076484,0.017659219
Syngr2_71544,389.2745868,0.62203334,0.19022556,3.269977701,0.00107556,0.017659219
Capn7_57372,184.7958932,-0.646919145,0.197927165,-3.268470722,0.001081304,0.017664558
Slc30a9_70860,95.54545391,-1.004454614,0.307331015,-3.268315153,0.001081898,0.017664558
Srxn1_30173,28.54771665,1.145614528,0.350495768,3.268554525,0.001080983,0.017664558
Topors_73469,472.368767,-0.464502702,0.142106032,-3.268705045,0.001080409,0.017664558
Trdmt1_72939,36.68047389,-1.457225968,0.445801816,-3.268775304,0.00108014,0.017664558
Gdi2_69142,1531.923057,-0.462111399,0.141556249,-3.264507238,0.001096547,0.017886901
Carf_78712,42.68670461,-0.972648183,0.297997938,-3.263942659,0.001098734,0.017887195
Edem3_57680,321.1967581,-0.651704325,0.199680902,-3.263728877,0.001099563,0.017887195
Supt5_67274,777.5919302,0.328132177,0.100539782,3.263704887,0.001099656,0.017887195
Acsl3_73569,168.7705532,-0.695183445,0.213065256,-3.262772434,0.001103281,0.017929345
Zfp770_58534,177.2109723,-0.83265512,0.255245616,-3.262172065,0.00110562,0.017950555
Prkag2_78622,41.85495664,-0.981068246,0.300814499,-3.261372867,0.001108741,0.017984407
Vars2_68361,17.18799536,1.116433211,0.342494986,3.259706736,0.001115275,0.018073489
Srf_58497,159.2979313,0.70558402,0.21654357,3.258392845,0.001120452,0.018140449
Abcb1a_81969,297.8781862,-0.887204339,0.272364986,-3.257409673,0.00112434,0.018186441
Set_63995,869.0378172,-0.597700371,0.18358814,-3.255658946,0.001131296,0.018281905
Cse1l_69628,1094.055034,-0.396119747,0.121720905,-3.254327988,0.00113661,0.018336336
Eef1a2_67152,466.9632243,2.221792606,0.682745896,3.254201334,0.001137117,0.018336336
Maea_74226,1291.827189,0.33143873,0.101855087,3.254022349,0.001137833,0.018336336
Pdgfd_60440,283.976049,-0.59465162,0.182779086,-3.253389823,0.001140369,0.018360159
Abcd2_62271,52.99949062,-1.295357933,0.398257756,-3.252561722,0.001143698,0.018396677
Col5a2_31305,452.0030416,-0.770283076,0.236864985,-3.251992168,0.001145992,0.018416513
Nkain4_74119,37.00214936,-1.466621495,0.451090635,-3.251278969,0.001148871,0.018445698
Paip2_67989,1320.684495,-0.82260261,0.253102478,-3.25007727,0.001153737,0.018489614
Syt14_59917,31.15285789,1.327998558,0.408581847,3.250263244,0.001152982,0.018489614
A430005L14Rik_66210,147.9981862,-1.106756305,0.34057111,-3.249706953,0.00115524,0.018496626
Bmt2_55607,609.7469805,-0.346933914,0.106816246,-3.247950818,0.001162394,0.018581134
Pdcd5_74509,531.0326327,-0.493556031,0.151962247,-3.247885837,0.001162659,0.018581134
Btbd9_60652,13.89068561,-1.773145665,0.546182036,-3.246437174,0.001168592,0.018616169
Dbf4_74602,136.3748034,-0.635719963,0.195796053,-3.246847694,0.001166908,0.018616169
Ddx52_61913,316.6636324,-0.440816598,0.135782428,-3.24649224,0.001168366,0.018616169
Polr2m_78508,2020.022052,-0.36812654,0.113398686,-3.24630339,0.001169142,0.018616169
Csnk2a1_73210,74.21396942,-0.774195285,0.238535523,-3.24561841,0.001171958,0.01864391
Crip1_73542,1586.864017,-0.757867471,0.233546701,-3.245036073,0.001174357,0.018657296
Ier3_29851,148.7358559,0.796657815,0.245523203,3.244735346,0.001175598,0.018657296
Pes1_62388,181.1556457,0.43824465,0.135067593,3.244632104,0.001176025,0.018657296
Zfp606_65486,76.45663557,-0.851279453,0.262406029,-3.244130689,0.001178097,0.018673103
Nup88_63395,337.6832216,-0.414425837,0.127803853,-3.242670919,0.001184149,0.018751907
Nadk2_73467,211.8238156,-0.936849827,0.289085374,-3.240737556,0.001192209,0.018862331
Mrpl17_64599,174.6266065,-0.748763322,0.231067203,-3.240456945,0.001193383,0.01886371
Psmd2_31608,325.5019055,-0.488448274,0.150747937,-3.240165563,0.001194603,0.018865816
Trir_55622,172.6622297,0.481912442,0.148795409,3.238758824,0.00120051,0.018941871
Setd2_64253,648.2783768,-0.46562065,0.143804561,-3.237871213,0.001204252,0.018983643
Ttc19_63400,838.0660015,-0.631803903,0.195184494,-3.236957463,0.001208114,0.01902725
Slc7a2_58270,362.4034373,-0.603003585,0.186302864,-3.236684455,0.00120927,0.019028194
Ldlr_78421,87.62104616,0.651538751,0.201346069,3.235914926,0.001212535,0.019040209
Lsm3_30868,108.008436,-0.8540107,0.263939016,-3.235636454,0.001213719,0.019040209
Prpf39_78999,54.08159555,-0.716581416,0.221476692,-3.235471012,0.001214422,0.019040209
Slc11a2_30661,251.8225503,-0.712455006,0.220200947,-3.235476575,0.001214398,0.019040209
Mrpl17_66615,96.15826384,0.726644343,0.224626955,3.234893796,0.00121688,0.019049469
Rbm7_72144,1229.945911,-0.70717395,0.218613291,-3.234816814,0.001217208,0.019049469
Tmx4_67747,859.5426029,-0.684582661,0.211657232,-3.234392954,0.001219016,0.019060579
Col4a1_70476,1004.511163,0.821079707,0.253881207,3.234109824,0.001220225,0.019062312
Capza2_73674,2592.806433,-0.484854131,0.150015072,-3.23203612,0.001229115,0.019183924
Uhrf1bp1l_77661,102.9735344,-0.686765833,0.212526189,-3.231440969,0.001231678,0.019189405
Zfp229_63905,42.12688036,-1.12485818,0.348096149,-3.231458266,0.001231603,0.019189405
Trp53inp1_67403,492.6493597,-0.576100626,0.178347392,-3.230216148,0.001236967,0.019254523
Col4a3bp_57261,131.7617158,-0.507496914,0.157191971,-3.228516767,0.00124434,0.019351934
Sod3_30579,1286.775169,0.60462571,0.187315071,3.227854052,0.001247226,0.019379456
Pcm1_80469,564.2886359,-0.487558557,0.151077998,-3.22719764,0.001250091,0.019406598
Fam92a_76171,146.3027649,-1.102554764,0.341698373,-3.226690116,0.00125231,0.019423676
Ccnl1_71877,581.171799,-0.459444434,0.142438597,-3.225561367,0.001257259,0.019476112
Creb5_64227,31.00684891,1.113788711,0.345317215,3.22540743,0.001257935,0.019476112
Psmd7_60063,58.89381045,-0.914724418,0.283814551,-3.222965184,0.00126871,0.019590101
Ran_70166,2232.667189,0.381310927,0.11831687,3.22279423,0.001269467,0.019590101
Rnf20_75592,717.8442014,-0.374587564,0.116215383,-3.223218417,0.001267589,0.019590101
Thoc7_63678,1051.129887,-0.50182547,0.155715061,-3.222716332,0.001269812,0.019590101
Kpna4_68517,1735.718525,-0.803764841,0.249450645,-3.222139764,0.001272371,0.019594732
Trip4_65140,164.4464739,-0.527876718,0.163821683,-3.222264038,0.001271819,0.019594732
Pttg1ip_76714,46.4734019,0.907892557,0.281818258,3.221553366,0.001274977,0.019617468
Camsap1_73633,136.9876989,0.513823401,0.159561969,3.220212209,0.001280957,0.019692025
Il18r1_57832,1156.74827,-0.647752573,0.201179328,-3.219776995,0.001282904,0.01970449
Apln_68427,150.3643809,0.807852011,0.250953348,3.21913223,0.001285792,0.019726083
Hsph1_69147,52.8537772,1.108073715,0.344233887,3.218955944,0.001286583,0.019726083
Ddit4_29434,93.73672331,-0.95653732,0.297406995,-3.216256966,0.001298745,0.019842443
Fbxl21_80305,25.28114677,-1.082032229,0.336424705,-3.216268644,0.001298692,0.019842443
Kitl_80377,312.4003313,-0.60735311,0.188814681,-3.216662525,0.001296911,0.019842443
Smc4_31827,130.8118746,-0.584289936,0.181627175,-3.216974196,0.001295502,0.019842443
Bmi1_72407,589.7750891,-0.661311164,0.20574387,-3.214244802,0.001307881,0.019964455
Eif4a2_63353,2595.802258,-0.538155399,0.167455305,-3.21372558,0.001310248,0.019983014
Mgat4a_73714,229.5869853,-0.461145971,0.143512811,-3.213273902,0.001312311,0.019996897
Ifnar1_69693,44.63698346,0.877435431,0.273127457,3.212549337,0.001315625,0.020029821
LOC665506_31202,81.99432462,-0.863773524,0.268955523,-3.211585007,0.001320049,0.020079555
Trip12_71003,668.1406157,-0.426893209,0.132964654,-3.21057661,0.00132469,0.020132497
Rassf5_71737,327.8988811,-0.542819912,0.169195224,-3.20824606,0.001335472,0.020278609
AW549877_56913,359.1752506,-0.403878933,0.125910356,-3.20767048,0.001338147,0.020301472
Hipk3_59778,1174.355703,-0.531485212,0.165720672,-3.207114761,0.001340735,0.020322966
Abhd10_72138,167.8680617,-1.065689914,0.332337847,-3.206646266,0.00134292,0.020338327
Cct5_30697,3769.138419,-0.532552473,0.166125523,-3.205723387,0.001347234,0.020368929
Swap70_60370,49.17096849,0.901792137,0.281307916,3.205711911,0.001347288,0.020368929
Brpf1_60895,406.7361375,0.354384428,0.110562371,3.205289682,0.001349266,0.020376973
Ccdc93_65567,122.7936167,-0.489522087,0.152732363,-3.20509732,0.001350168,0.020376973
