gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Phka1_31024,175.4325707,-0.731796799,0.205720345,-3.557240774,0.000374771,0.011494677
Ero1l_29075,517.5763612,-0.8948274,0.251835201,-3.553226067,0.000380537,0.011644293
Hdac8_70828,419.5033161,-0.663216424,0.186673583,-3.552813498,0.000381135,0.011644293
B3galnt2_64935,1391.138586,-0.51308906,0.144542643,-3.549741793,0.000385609,0.011758079
Tbc1d7_65739,34.96069389,1.522960478,0.429585477,3.545186136,0.000392336,0.011939963
Myo9a_58499,574.0231503,-0.433837041,0.122450043,-3.542971732,0.000395645,0.012017337
Gusb_77601,65.26212603,-0.716502222,0.202290544,-3.541946198,0.000397186,0.012021077
Kdm6a_65647,36.00482641,-2.483416734,0.701159898,-3.541869322,0.000397302,0.012021077
Arhgef12_77345,717.0748988,-0.631869023,0.17850588,-3.539765882,0.000400482,0.012093943
P2ry10b_76313,23.82541176,-1.524495325,0.430807075,-3.53869612,0.000402108,0.012119704
Vps29_72403,1061.213424,-0.791748216,0.223831463,-3.537251673,0.000404314,0.012162795
Klrd1_63559,51.26366578,-1.682254522,0.47576346,-3.535905262,0.00040638,0.012201533
Zbtb10_57705,316.5578567,-0.79609107,0.225273976,-3.53387943,0.000409508,0.012271924
Asnsd1_69176,938.2406305,-0.757997637,0.214676627,-3.530881063,0.000414178,0.012359032
Mplkip_69801,374.5340221,-0.696831549,0.197357086,-3.530815968,0.00041428,0.012359032
Plxna4_57092,211.2120518,-0.714201485,0.202294904,-3.530496663,0.00041478,0.012359032
Smc6_78865,570.0612534,-0.657556419,0.186297769,-3.529599004,0.00041619,0.012377505
Sbno2_74429,175.0373754,0.686291678,0.194509327,3.528322718,0.000418202,0.012413787
Rpl13a_82243,2477.675503,-0.756266592,0.21441991,-3.527035305,0.000420241,0.012450724
Ddx47_67060,65.03509621,0.766088023,0.217429242,3.523390033,0.000426064,0.012568487
Eri1_62265,265.7578585,-0.694002147,0.196984561,-3.523129642,0.000426483,0.012568487
